"park","plot","visit","quadrat","genus_species","occurrence"
"Nitmiluk","4","T1","40","Spermacoce leptoloba",1
"Nitmiluk","4","T1","40","Triodia bitextura",35
"Nitmiluk","4","T2","1","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T2","1","Arthrostylis aphylla",1
"Nitmiluk","4","T2","1","Crotalaria medicaginea",1
"Nitmiluk","4","T2","1","Digitaria gibbosa",1
"Nitmiluk","4","T2","1","Heliotropium foliatum",1
"Nitmiluk","4","T2","1","Spermacoce leptoloba",1
"Nitmiluk","4","T2","1","Triodia bitextura",20
"Nitmiluk","4","T2","1","Yakirra pauciflora",1
"Nitmiluk","4","T2","2","Arthrostylis aphylla",1
"Nitmiluk","4","T2","2","Cleome tetrandra ",1
"Nitmiluk","4","T2","2","Digitaria gibbosa",1
"Nitmiluk","4","T2","2","Fimbristylis squarrulosa",5
"Nitmiluk","4","T2","2","Heliotropium foliatum",1
"Nitmiluk","4","T2","2","Microstachys chamaelea",1
"Nitmiluk","4","T2","2","Spermacoce leptoloba",1
"Nitmiluk","4","T2","2","Triodia bitextura",10
"Nitmiluk","4","T2","2","Yakirra pauciflora",1
"Nitmiluk","4","T2","3","Arthrostylis aphylla",1
"Nitmiluk","4","T2","3","Crosslandia setifolia",1
"Nitmiluk","4","T2","3","Digitaria gibbosa",5
"Nitmiluk","4","T2","3","Heliotropium foliatum",1
"Nitmiluk","4","T2","3","Spermacoce leptoloba",1
"Nitmiluk","4","T2","3","Thaumastochloa major",1
"Nitmiluk","4","T2","3","Triodia bitextura",10
"Nitmiluk","4","T2","3","Urochloa holosericea",1
"Nitmiluk","4","T2","3","Yakirra pauciflora",1
"Nitmiluk","4","T2","4","Actinoschoenus sp. sandstone",5
"Nitmiluk","4","T2","4","Bulbostylis barbata",1
"Nitmiluk","4","T2","4","Digitaria gibbosa",1
"Nitmiluk","4","T2","4","Ptilotus corymbosus",1
"Nitmiluk","4","T2","4","Spermacoce leptoloba",1
"Nitmiluk","4","T2","4","Triodia bitextura",10
"Nitmiluk","4","T2","4","Yakirra pauciflora",1
"Nitmiluk","4","T2","5","Arthrostylis aphylla",1
"Nitmiluk","4","T2","5","Digitaria gibbosa",1
"Nitmiluk","4","T2","5","Heliotropium foliatum",1
"Nitmiluk","4","T2","5","Microstachys chamaelea",1
"Nitmiluk","4","T2","5","Spermacoce leptoloba",1
"Nitmiluk","4","T2","5","Thaumastochloa major",1
"Nitmiluk","4","T2","5","Triodia bitextura",20
"Nitmiluk","4","T2","6","Arthrostylis aphylla",1
"Nitmiluk","4","T2","6","Cyperus sporobolus",1
"Nitmiluk","4","T2","6","Digitaria gibbosa",1
"Nitmiluk","4","T2","6","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","6","Heliotropium foliatum",1
"Nitmiluk","4","T2","6","Spermacoce leptoloba",1
"Nitmiluk","4","T2","6","Thaumastochloa major",5
"Nitmiluk","4","T2","6","Triodia bitextura",10
"Nitmiluk","4","T2","7","Cleome tetrandra ",1
"Nitmiluk","4","T2","7","Crosslandia setifolia",1
"Nitmiluk","4","T2","7","Crotalaria medicaginea",5
"Nitmiluk","4","T2","7","Spermacoce leptoloba",1
"Nitmiluk","4","T2","7","Thaumastochloa major",1
"Nitmiluk","4","T2","7","Triodia bitextura",10
"Nitmiluk","4","T2","8","Crotalaria medicaginea",1
"Nitmiluk","4","T2","8","Cyperus sporobolus",1
"Nitmiluk","4","T2","8","Digitaria gibbosa",5
"Nitmiluk","4","T2","8","Ptilotus corymbosus",1
"Nitmiluk","4","T2","8","Scleria brownii",1
"Nitmiluk","4","T2","8","Spermacoce leptoloba",1
"Nitmiluk","4","T2","8","Triodia bitextura",20
"Nitmiluk","4","T2","9","Crosslandia setifolia",1
"Nitmiluk","4","T2","9","Crotalaria medicaginea",1
"Nitmiluk","4","T2","9","Digitaria gibbosa",5
"Nitmiluk","4","T2","9","Microstachys chamaelea",1
"Nitmiluk","4","T2","9","Sauropus stenocladus ",5
"Nitmiluk","4","T2","9","Scleria brownii",1
"Nitmiluk","4","T2","9","Spermacoce leptoloba",1
"Nitmiluk","4","T2","9","Triodia bitextura",5
"Nitmiluk","4","T2","10","Actinoschoenus sp. sandstone",5
"Nitmiluk","4","T2","10","Arthrostylis aphylla",1
"Nitmiluk","4","T2","10","Bulbostylis barbata",1
"Nitmiluk","4","T2","10","Crotalaria medicaginea",1
"Nitmiluk","4","T2","10","Digitaria gibbosa",1
"Nitmiluk","4","T2","10","Microstachys chamaelea",1
"Nitmiluk","4","T2","10","Scleria brownii",1
"Nitmiluk","4","T2","10","Spermacoce leptoloba",1
"Nitmiluk","4","T2","10","Triodia bitextura",10
"Nitmiluk","4","T2","10","Urochloa holosericea",1
"Nitmiluk","4","T2","11","Arthrostylis aphylla",1
"Nitmiluk","4","T2","11","Crotalaria medicaginea",1
"Nitmiluk","4","T2","11","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","11","Heliotropium foliatum",1
"Nitmiluk","4","T2","11","Spermacoce leptoloba",1
"Nitmiluk","4","T2","11","Urochloa holosericea",1
"Nitmiluk","4","T2","11","Yakirra pauciflora",1
"Nitmiluk","4","T2","12","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T2","12","Cartonema spicatum",1
"Nitmiluk","4","T2","12","Crosslandia setifolia",1
"Nitmiluk","4","T2","12","Microstachys chamaelea",1
"Nitmiluk","4","T2","12","Spermacoce leptoloba",1
"Nitmiluk","4","T2","12","Triodia bitextura",10
"Nitmiluk","4","T2","12","Urochloa holosericea",1
"Nitmiluk","4","T2","13","Arthrostylis aphylla",1
"Nitmiluk","4","T2","13","Bulbostylis barbata",1
"Nitmiluk","4","T2","13","Crotalaria medicaginea",1
"Nitmiluk","4","T2","13","Digitaria gibbosa",1
"Nitmiluk","4","T2","13","Heliotropium foliatum",1
"Nitmiluk","4","T2","13","Microstachys chamaelea",1
"Nitmiluk","4","T2","13","Scleria brownii",1
"Nitmiluk","4","T2","13","Spermacoce leptoloba",1
"Nitmiluk","4","T2","13","Triodia bitextura",10
"Nitmiluk","4","T2","13","Yakirra pauciflora",1
"Nitmiluk","4","T2","14","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T2","14","Arthrostylis aphylla",1
"Nitmiluk","4","T2","14","Crotalaria medicaginea",1
"Nitmiluk","4","T2","14","Digitaria gibbosa",1
"Nitmiluk","4","T2","14","Heliotropium foliatum",1
"Nitmiluk","4","T2","14","Microstachys chamaelea",1
"Nitmiluk","4","T2","14","Spermacoce leptoloba",1
"Nitmiluk","4","T2","14","Thaumastochloa major",1
"Nitmiluk","4","T2","14","Triodia bitextura",5
"Nitmiluk","4","T2","15","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T2","15","Arthrostylis aphylla",1
"Nitmiluk","4","T2","15","Crosslandia setifolia",1
"Nitmiluk","4","T2","15","Crotalaria medicaginea",1
"Nitmiluk","4","T2","15","Digitaria gibbosa",1
"Nitmiluk","4","T2","15","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","15","Microstachys chamaelea",1
"Nitmiluk","4","T2","15","Scleria brownii",1
"Nitmiluk","4","T2","15","Spermacoce leptoloba",1
"Nitmiluk","4","T2","15","Triodia bitextura",5
"Nitmiluk","4","T2","16","Arthrostylis aphylla",1
"Nitmiluk","4","T2","16","Bulbostylis barbata",1
"Nitmiluk","4","T2","16","Crosslandia setifolia",1
"Nitmiluk","4","T2","16","Crotalaria medicaginea",1
"Nitmiluk","4","T2","16","Digitaria gibbosa",1
"Nitmiluk","4","T2","16","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","16","Microstachys chamaelea",1
"Nitmiluk","4","T2","16","Scleria brownii",1
"Nitmiluk","4","T2","16","Triodia bitextura",10
"Nitmiluk","4","T2","16","Yakirra pauciflora",1
"Nitmiluk","4","T2","17","Bulbostylis barbata",1
"Nitmiluk","4","T2","17","Cartonema spicatum",1
"Nitmiluk","4","T2","17","Crosslandia setifolia",1
"Nitmiluk","4","T2","17","Microstachys chamaelea",1
"Nitmiluk","4","T2","17","Spermacoce leptoloba",1
"Nitmiluk","4","T2","17","Triodia bitextura",10
"Nitmiluk","4","T2","18","Arthrostylis aphylla",1
"Nitmiluk","4","T2","18","Digitaria gibbosa",1
"Nitmiluk","4","T2","18","Hibbertia juncea",5
"Nitmiluk","4","T2","18","Microstachys chamaelea",1
"Nitmiluk","4","T2","18","Spermacoce leptoloba",1
"Nitmiluk","4","T2","18","Triodia bitextura",10
"Nitmiluk","4","T2","18","Yakirra pauciflora",1
"Nitmiluk","4","T2","19","Arthrostylis aphylla",1
"Nitmiluk","4","T2","19","Cartonema spicatum",1
"Nitmiluk","4","T2","19","Hibbertia juncea",5
"Nitmiluk","4","T2","19","Microstachys chamaelea",1
"Nitmiluk","4","T2","19","Spermacoce leptoloba",1
"Nitmiluk","4","T2","19","Thaumastochloa major",1
"Nitmiluk","4","T2","19","Triodia bitextura",10
"Nitmiluk","4","T2","19","Yakirra pauciflora",1
"Nitmiluk","4","T2","20","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","20","Hibbertia juncea",5
"Nitmiluk","4","T2","20","Polygala sp.",1
"Nitmiluk","4","T2","20","Portulaca bicolor",1
"Nitmiluk","4","T2","20","Spermacoce leptoloba",1
"Nitmiluk","4","T2","20","Triodia bitextura",10
"Nitmiluk","4","T2","20","Yakirra pauciflora",1
"Nitmiluk","4","T2","21","Arthrostylis aphylla",1
"Nitmiluk","4","T2","21","Digitaria gibbosa",1
"Nitmiluk","4","T2","21","Hibbertia juncea",1
"Nitmiluk","4","T2","21","Ptilotus corymbosus",1
"Nitmiluk","4","T2","21","Spermacoce leptoloba",1
"Nitmiluk","4","T2","21","Triodia bitextura",10
"Nitmiluk","4","T2","22","Cartonema spicatum",1
"Nitmiluk","4","T2","22","Cyperus sporobolus",1
"Nitmiluk","4","T2","22","Digitaria gibbosa",1
"Nitmiluk","4","T2","22","Heliotropium foliatum",1
"Nitmiluk","4","T2","22","Hibbertia juncea",5
"Nitmiluk","4","T2","22","Microstachys chamaelea",1
"Nitmiluk","4","T2","22","Portulaca bicolor",1
"Nitmiluk","4","T2","22","Ptilotus corymbosus",1
"Nitmiluk","4","T2","22","Triodia bitextura",10
"Nitmiluk","4","T2","22","Yakirra pauciflora",1
"Nitmiluk","4","T2","23","Hibbertia juncea",5
"Nitmiluk","4","T2","23","Microstachys chamaelea",1
"Nitmiluk","4","T2","23","Polygala sp.",1
"Nitmiluk","4","T2","23","Portulaca bicolor",1
"Nitmiluk","4","T2","23","Spermacoce leptoloba",1
"Nitmiluk","4","T2","23","Thaumastochloa major",1
"Nitmiluk","4","T2","23","Triodia bitextura",1
"Nitmiluk","4","T2","23","Yakirra pauciflora",1
"Nitmiluk","4","T2","24","Arthrostylis aphylla",1
"Nitmiluk","4","T2","24","Bulbostylis barbata",1
"Nitmiluk","4","T2","24","Crosslandia setifolia",1
"Nitmiluk","4","T2","24","Digitaria gibbosa",1
"Nitmiluk","4","T2","24","Fimbristylis squarrulosa",1
"Nitmiluk","4","T2","24","Heliotropium foliatum",1
"Nitmiluk","4","T2","24","Hibbertia juncea",5
"Nitmiluk","4","T2","24","Portulaca bicolor",1
"Nitmiluk","4","T2","24","Ptilotus corymbosus",1
"Nitmiluk","4","T2","24","Thaumastochloa major",1
"Nitmiluk","4","T2","24","Triodia bitextura",5
"Nitmiluk","4","T2","25","Arthrostylis aphylla",1
"Nitmiluk","4","T2","25","Bulbostylis barbata",1
"Nitmiluk","4","T2","25","Crotalaria medicaginea",1
"Nitmiluk","4","T2","25","Fimbristylis squarrulosa",1
"Nitmiluk","4","T2","25","Hibbertia juncea",5
"Nitmiluk","4","T2","25","Microstachys chamaelea",1
"Nitmiluk","4","T2","25","Scleria brownii",1
"Nitmiluk","4","T2","25","Thaumastochloa major",1
"Nitmiluk","4","T2","25","Triodia bitextura",5
"Nitmiluk","4","T2","25","Yakirra pauciflora",1
"Nitmiluk","4","T2","26","Arthrostylis aphylla",1
"Nitmiluk","4","T2","26","Crotalaria medicaginea",1
"Nitmiluk","4","T2","26","Digitaria gibbosa",1
"Nitmiluk","4","T2","26","Fimbristylis squarrulosa",1
"Nitmiluk","4","T2","26","Hibbertia juncea",5
"Nitmiluk","4","T2","26","Microstachys chamaelea",1
"Nitmiluk","4","T2","26","Scleria brownii",1
"Nitmiluk","4","T2","26","Spermacoce leptoloba",1
"Nitmiluk","4","T2","26","Thaumastochloa major",1
"Nitmiluk","4","T2","26","Triodia bitextura",5
"Nitmiluk","4","T2","26","Yakirra pauciflora",1
"Nitmiluk","4","T2","27","Arthrostylis aphylla",1
"Nitmiluk","4","T2","27","Bulbostylis barbata",1
"Nitmiluk","4","T2","27","Cartonema spicatum",1
"Nitmiluk","4","T2","27","Crotalaria medicaginea",1
"Nitmiluk","4","T2","27","Digitaria gibbosa",1
"Nitmiluk","4","T2","27","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","27","Fimbristylis squarrulosa",1
"Nitmiluk","4","T2","27","Microstachys chamaelea",1
"Nitmiluk","4","T2","27","Ptilotus corymbosus",1
"Nitmiluk","4","T2","27","Scleria brownii",1
"Nitmiluk","4","T2","27","Spermacoce leptoloba",1
"Nitmiluk","4","T2","27","Triodia bitextura",5
"Nitmiluk","4","T2","28","Bulbostylis barbata",1
"Nitmiluk","4","T2","28","Cartonema spicatum",1
"Nitmiluk","4","T2","28","Digitaria gibbosa",1
"Nitmiluk","4","T2","28","Heliotropium foliatum",1
"Nitmiluk","4","T2","28","Microstachys chamaelea",5
"Nitmiluk","4","T2","28","Polygala sp.",1
"Nitmiluk","4","T2","28","Spermacoce leptoloba",1
"Nitmiluk","4","T2","28","Triodia bitextura",10
"Nitmiluk","4","T2","29","Arthrostylis aphylla",1
"Nitmiluk","4","T2","29","Crosslandia setifolia",1
"Nitmiluk","4","T2","29","Heliotropium foliatum",1
"Nitmiluk","4","T2","29","Hibbertia juncea",5
"Nitmiluk","4","T2","29","Polygala sp.",1
"Nitmiluk","4","T2","29","Triodia bitextura",5
"Nitmiluk","4","T2","29","Yakirra pauciflora",1
"Nitmiluk","4","T2","30","Arthrostylis aphylla",1
"Nitmiluk","4","T2","30","Bulbostylis barbata",1
"Nitmiluk","4","T2","30","Hibbertia juncea",5
"Nitmiluk","4","T2","30","Microstachys chamaelea",1
"Nitmiluk","4","T2","30","Portulaca bicolor",1
"Nitmiluk","4","T2","30","Ptilotus corymbosus",1
"Nitmiluk","4","T2","30","Scleria brownii",1
"Nitmiluk","4","T2","30","Spermacoce leptoloba",1
"Nitmiluk","4","T2","30","Triodia bitextura",5
"Nitmiluk","4","T2","30","Yakirra pauciflora",1
"Nitmiluk","4","T2","31","Actinoschoenus sp. sandstone",2
"Nitmiluk","4","T2","31","Cartonema spicatum",1
"Nitmiluk","4","T2","31","Hibbertia juncea",5
"Nitmiluk","4","T2","31","Portulaca bicolor",1
"Nitmiluk","4","T2","31","Scleria brownii",1
"Nitmiluk","4","T2","31","Spermacoce leptoloba",1
"Nitmiluk","4","T2","31","Triodia bitextura",5
"Nitmiluk","4","T2","31","Yakirra pauciflora",1
"Nitmiluk","4","T2","32","Arthrostylis aphylla",1
"Nitmiluk","4","T2","32","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","32","Heliotropium foliatum",1
"Nitmiluk","4","T2","32","Microstachys chamaelea",1
"Nitmiluk","4","T2","32","Polygala sp.",1
"Nitmiluk","4","T2","32","Scleria brownii",1
"Nitmiluk","4","T2","32","Triodia bitextura",5
"Nitmiluk","4","T2","33","Arthrostylis aphylla",1
"Nitmiluk","4","T2","33","Crotalaria medicaginea",1
"Nitmiluk","4","T2","33","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","33","Heliotropium foliatum",1
"Nitmiluk","4","T2","33","Spermacoce leptoloba",1
"Nitmiluk","4","T2","33","Triodia bitextura",10
"Nitmiluk","4","T2","33","Yakirra pauciflora",1
"Nitmiluk","4","T2","34","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T2","34","Arthrostylis aphylla",1
"Nitmiluk","4","T2","34","Crotalaria medicaginea",1
"Nitmiluk","4","T2","34","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","34","Heliotropium foliatum",1
"Nitmiluk","4","T2","34","Ipomoea graminea",1
"Nitmiluk","4","T2","34","Spermacoce leptoloba",1
"Nitmiluk","4","T2","34","Thaumastochloa major",1
"Nitmiluk","4","T2","34","Triodia bitextura",5
"Nitmiluk","4","T2","35","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T2","35","Eriachne avenacea",1
"Nitmiluk","4","T2","35","Spermacoce leptoloba",1
"Nitmiluk","4","T2","35","Triodia bitextura",5
"Nitmiluk","4","T2","35","Yakirra pauciflora",1
"Nitmiluk","4","T2","36","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","36","Heliotropium foliatum",1
"Nitmiluk","4","T2","36","Microstachys chamaelea",1
"Nitmiluk","4","T2","36","Ptilotus corymbosus",1
"Nitmiluk","4","T2","36","Triodia bitextura",15
"Nitmiluk","4","T2","37","Arthrostylis aphylla",1
"Nitmiluk","4","T2","37","Heliotropium foliatum",1
"Nitmiluk","4","T2","37","Scleria brownii",1
"Nitmiluk","4","T2","37","Spermacoce leptoloba",1
"Nitmiluk","4","T2","37","Thaumastochloa major",1
"Nitmiluk","4","T2","37","Triodia bitextura",10
"Nitmiluk","4","T2","37","Yakirra pauciflora",1
"Nitmiluk","4","T2","38","Arthrostylis aphylla",1
"Nitmiluk","4","T2","38","Euphorbia armstrongiana",1
"Nitmiluk","4","T2","38","Fimbristylis squarrulosa",1
"Nitmiluk","4","T2","38","Microstachys chamaelea",1
"Nitmiluk","4","T2","38","Spermacoce leptoloba",1
"Nitmiluk","4","T2","38","Triodia bitextura",15
"Nitmiluk","4","T2","38","Yakirra pauciflora",1
"Nitmiluk","4","T2","39","Arthrostylis aphylla",1
"Nitmiluk","4","T2","39","Digitaria gibbosa",1
"Nitmiluk","4","T2","39","Microstachys chamaelea",1
"Nitmiluk","4","T2","39","Schizachyrium fragile",5
"Nitmiluk","4","T2","39","Setaria apiculata",1
"Nitmiluk","4","T2","39","Spermacoce leptoloba",1
"Nitmiluk","4","T2","39","Thaumastochloa major",1
"Nitmiluk","4","T2","39","Triodia bitextura",1
"Nitmiluk","4","T2","40","Bulbostylis barbata",1
"Nitmiluk","4","T2","40","Digitaria gibbosa",1
"Nitmiluk","4","T2","40","Schizachyrium fragile",5
"Nitmiluk","4","T2","40","Scleria brownii",1
"Nitmiluk","4","T2","40","Spermacoce leptoloba",1
"Nitmiluk","4","T2","40","Triodia bitextura",5
"Nitmiluk","4","T3","1","Actinoschoenus sp. sandstone",5
"Nitmiluk","4","T3","1","Triodia bitextura",15
"Nitmiluk","4","T3","2","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T3","2","Arthrostylis aphylla",1
"Nitmiluk","4","T3","2","Fimbristylis oxystachya",5
"Nitmiluk","4","T3","2","Triodia bitextura",5
"Nitmiluk","4","T3","3","Microstachys chamaelea",5
"Nitmiluk","4","T3","3","Ptilotus corymbosus",1
"Nitmiluk","4","T3","3","Spermacoce leptoloba",1
"Nitmiluk","4","T3","3","Triodia bitextura",5
"Nitmiluk","4","T3","4","Crosslandia setifolia",1
"Nitmiluk","4","T3","4","Thaumastochloa major",1
"Nitmiluk","4","T3","4","Triodia bitextura",20
"Nitmiluk","4","T3","5","Crosslandia setifolia",1
"Nitmiluk","4","T3","5","Heliotropium foliatum",1
"Nitmiluk","4","T3","5","Microstachys chamaelea",5
"Nitmiluk","4","T3","5","Thaumastochloa major",1
"Nitmiluk","4","T3","5","Triodia bitextura",35
"Nitmiluk","4","T3","6","Cleome tetrandra ",1
"Nitmiluk","4","T3","6","Crosslandia setifolia",1
"Nitmiluk","4","T3","6","Crotalaria medicaginea",1
"Nitmiluk","4","T3","6","Digitaria gibbosa",1
"Nitmiluk","4","T3","6","Microstachys chamaelea",1
"Nitmiluk","4","T3","6","Thaumastochloa major",1
"Nitmiluk","4","T3","6","Triodia bitextura",15
"Nitmiluk","4","T3","7","Arthrostylis aphylla",1
"Nitmiluk","4","T3","7","Bulbostylis barbata",1
"Nitmiluk","4","T3","7","Crosslandia setifolia",1
"Nitmiluk","4","T3","7","Crotalaria medicaginea",1
"Nitmiluk","4","T3","7","Spermacoce leptoloba",1
"Nitmiluk","4","T3","7","Thaumastochloa major",1
"Nitmiluk","4","T3","7","Triodia bitextura",20
"Nitmiluk","4","T3","8","Crosslandia setifolia",1
"Nitmiluk","4","T3","8","Crotalaria medicaginea",1
"Nitmiluk","4","T3","8","Cyperus sporobolus",5
"Nitmiluk","4","T3","8","Digitaria gibbosa",1
"Nitmiluk","4","T3","8","Spermacoce leptoloba",1
"Nitmiluk","4","T3","8","Triodia bitextura",15
"Nitmiluk","4","T3","9","Crotalaria medicaginea",1
"Nitmiluk","4","T3","9","Microstachys chamaelea",5
"Nitmiluk","4","T3","9","Sauropus stenocladus ",1
"Nitmiluk","4","T3","9","Thaumastochloa major",1
"Nitmiluk","4","T3","9","Triodia bitextura",10
"Nitmiluk","4","T3","9","Urochloa polyphylla",1
"Nitmiluk","4","T3","10","Actinoschoenus sp. sandstone",10
"Nitmiluk","4","T3","10","Crotalaria medicaginea",1
"Nitmiluk","4","T3","10","Goodenia sp.",1
"Nitmiluk","4","T3","10","Microstachys chamaelea",1
"Nitmiluk","4","T3","10","Spermacoce leptoloba",1
"Nitmiluk","4","T3","10","Thaumastochloa major",1
"Nitmiluk","4","T3","10","Triodia bitextura",5
"Nitmiluk","4","T3","11","Arthrostylis aphylla",1
"Nitmiluk","4","T3","11","Euphorbia armstrongiana",1
"Nitmiluk","4","T3","11","Triodia bitextura",10
"Nitmiluk","4","T3","12","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T3","12","Crotalaria medicaginea",1
"Nitmiluk","4","T3","12","Triodia bitextura",10
"Nitmiluk","4","T3","13","Arthrostylis aphylla",1
"Nitmiluk","4","T3","13","Crosslandia setifolia",1
"Nitmiluk","4","T3","13","Digitaria gibbosa",1
"Nitmiluk","4","T3","13","Triodia bitextura",15
"Nitmiluk","4","T3","14","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T3","14","Crotalaria medicaginea",1
"Nitmiluk","4","T3","14","Digitaria gibbosa",1
"Nitmiluk","4","T3","14","Microstachys chamaelea",1
"Nitmiluk","4","T3","14","Spermacoce leptoloba",1
"Nitmiluk","4","T3","14","Triodia bitextura",10
"Nitmiluk","4","T3","15","Actinoschoenus sp. sandstone",5
"Nitmiluk","4","T3","15","Digitaria gibbosa",1
"Nitmiluk","4","T3","15","Microstachys chamaelea",1
"Nitmiluk","4","T3","15","Triodia bitextura",5
"Nitmiluk","4","T3","16","Aristida holathera ",5
"Nitmiluk","4","T3","16","Cyperus sporobolus",1
"Nitmiluk","4","T3","16","Digitaria gibbosa",1
"Nitmiluk","4","T3","16","Microstachys chamaelea",1
"Nitmiluk","4","T3","16","Triodia bitextura",5
"Nitmiluk","4","T3","16","Yakirra pauciflora",1
"Nitmiluk","4","T3","17","Crotalaria medicaginea",1
"Nitmiluk","4","T3","17","Digitaria gibbosa",1
"Nitmiluk","4","T3","17","Heliotropium foliatum",1
"Nitmiluk","4","T3","17","Spermacoce leptoloba",1
"Nitmiluk","4","T3","17","Triodia bitextura",15
"Nitmiluk","4","T3","17","Yakirra pauciflora",1
"Nitmiluk","4","T3","18","Arthrostylis aphylla",1
"Nitmiluk","4","T3","18","Digitaria gibbosa",1
"Nitmiluk","4","T3","18","Hibbertia juncea",5
"Nitmiluk","4","T3","18","Spermacoce leptoloba",1
"Nitmiluk","4","T3","18","Triodia bitextura",15
"Nitmiluk","4","T3","19","Arthrostylis aphylla",1
"Nitmiluk","4","T3","19","Ptilotus corymbosus",1
"Nitmiluk","4","T3","19","Triodia bitextura",15
"Nitmiluk","4","T3","20","Crosslandia setifolia",1
"Nitmiluk","4","T3","20","Hibbertia juncea",1
"Nitmiluk","4","T3","20","Portulaca bicolor",1
"Nitmiluk","4","T3","20","Ptilotus corymbosus",1
"Nitmiluk","4","T3","20","Triodia bitextura",10
"Nitmiluk","4","T3","21","Crosslandia setifolia",1
"Nitmiluk","4","T3","21","Crotalaria medicaginea",1
"Nitmiluk","4","T3","21","Microstachys chamaelea",1
"Nitmiluk","4","T3","21","Thaumastochloa major",1
"Nitmiluk","4","T3","21","Triodia bitextura",15
"Nitmiluk","4","T3","22","Digitaria gibbosa",1
"Nitmiluk","4","T3","22","Portulaca bicolor",1
"Nitmiluk","4","T3","22","Ptilotus corymbosus",1
"Nitmiluk","4","T3","22","Triodia bitextura",15
"Nitmiluk","4","T3","22","Yakirra pauciflora",1
"Nitmiluk","4","T3","23","Arthrostylis aphylla",1
"Nitmiluk","4","T3","23","Fimbristylis oxystachya",1
"Nitmiluk","4","T3","23","Ptilotus corymbosus",1
"Nitmiluk","4","T3","23","Triodia bitextura",15
"Nitmiluk","4","T3","24","Arthrostylis aphylla",1
"Nitmiluk","4","T3","24","Bulbostylis barbata",1
"Nitmiluk","4","T3","24","Polycarpaea breviflora",1
"Nitmiluk","4","T3","24","Triodia bitextura",10
"Nitmiluk","4","T3","25","Actinoschoenus sp. sandstone",5
"Nitmiluk","4","T3","25","Euphorbia armstrongiana",1
"Nitmiluk","4","T3","25","Ptilotus corymbosus",1
"Nitmiluk","4","T3","25","Spermacoce leptoloba",1
"Nitmiluk","4","T3","25","Triodia bitextura",10
"Nitmiluk","4","T3","26","Actinoschoenus sp. sandstone",5
"Nitmiluk","4","T3","26","Microstachys chamaelea",1
"Nitmiluk","4","T3","26","Spermacoce leptoloba",1
"Nitmiluk","4","T3","26","Triodia bitextura",10
"Nitmiluk","4","T3","27","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T3","27","Digitaria gibbosa",1
"Nitmiluk","4","T3","27","Euphorbia armstrongiana",1
"Nitmiluk","4","T3","27","Microstachys chamaelea",5
"Nitmiluk","4","T3","27","Ptilotus corymbosus",1
"Nitmiluk","4","T3","27","Triodia bitextura",5
"Nitmiluk","4","T3","28","Microstachys chamaelea",1
"Nitmiluk","4","T3","28","Ptilotus corymbosus",1
"Nitmiluk","4","T3","28","Spermacoce leptoloba",1
"Nitmiluk","4","T3","28","Triodia bitextura",10
"Nitmiluk","4","T3","29","Ptilotus corymbosus",1
"Nitmiluk","4","T3","29","Spermacoce leptoloba",1
"Nitmiluk","4","T3","29","Triodia bitextura",10
"Nitmiluk","4","T3","30","Actinoschoenus sp. sandstone",5
"Nitmiluk","4","T3","30","Fimbristylis oxystachya",5
"Nitmiluk","4","T3","30","Thaumastochloa major",1
"Nitmiluk","4","T3","30","Triodia bitextura",5
"Nitmiluk","4","T3","31","Actinoschoenus sp. sandstone",15
"Nitmiluk","4","T3","31","Arthrostylis aphylla",1
"Nitmiluk","4","T3","31","Digitaria gibbosa",1
"Nitmiluk","4","T3","31","Euphorbia armstrongiana",1
"Nitmiluk","4","T3","31","Triodia bitextura",1
"Nitmiluk","4","T3","32","Actinoschoenus sp. sandstone",1
"Nitmiluk","4","T3","32","Bulbostylis barbata",1
"Nitmiluk","4","T3","32","Crotalaria medicaginea",1
"Nitmiluk","4","T3","32","Digitaria gibbosa",1
"Nitmiluk","4","T3","32","Microstachys chamaelea",1
"Nitmiluk","4","T3","32","Triodia bitextura",5
"Nitmiluk","4","T3","33","Arthrostylis aphylla",1
"Nitmiluk","4","T3","33","Crotalaria medicaginea",1
"Nitmiluk","4","T3","33","Cyperus sporobolus",1
"Nitmiluk","4","T3","33","Triodia bitextura",15
"Nitmiluk","4","T3","34","Actinoschoenus sp. sandstone",5
