"park","plot","visit","genus_species","count_less_than_50cm","count_50cm-2m","count_greater_than_2m"
"Nitmiluk","34","T2","Corymbia arnhemensis",4,10,2
"Nitmiluk","34","T2","Corymbia dichromophloia",0,0,0
"Nitmiluk","34","T2","Dodonaea hispidula",2,9,0
"Nitmiluk","34","T2","Grevillea dryandri",4,4,0
"Nitmiluk","34","T2","Grevillea heliosperma",0,1,0
"Nitmiluk","34","T2","Hibbertia sp.",2,2,0
"Nitmiluk","34","T2","Hibiscus sp.",1,4,0
"Nitmiluk","34","T2","Livistona inermis",13,16,1
"Nitmiluk","34","T2","Phyllanthus carpentariae",2,7,0
"Nitmiluk","34","T2","Plagiocarpus axillaris",1,4,0
"Nitmiluk","34","T2","Planchonella arnhemica",1,0,0
"Nitmiluk","34","T2","Scaevola browniana",0,3,0
"Nitmiluk","34","T2","Senna cladophylla",0,2,0
"Nitmiluk","34","T2","Templetonia hookeri",0,2,0
"Nitmiluk","34","T2","Tephrosia spechtii",1,0,0
"Nitmiluk","34","T2","Tephrosia sphaerospora",0,5,0
"Nitmiluk","34","T2","Terminalia carpentariae",3,2,0
"Nitmiluk","34","T2","Triumfetta sp.",1,9,0
"Nitmiluk","34","T2","Xanthostemon paradoxus",0,8,0
"Nitmiluk","34","T3","Acacia cataractae",6,27,0
"Nitmiluk","34","T3","Acacia lycopodiifolia",6,10,0
"Nitmiluk","34","T3","Ampelocissus frutescens",0,5,0
"Nitmiluk","34","T3","Boronia grandisepala",0,2,0
"Nitmiluk","34","T3","Boronia lanuginosa",2,5,0
"Nitmiluk","34","T3","Cajanus acutifolius",0,33,7
"Nitmiluk","34","T3","Cochlospermum fraseri",0,5,7
"Nitmiluk","34","T3","Corchorus sidoides",2,5,0
"Nitmiluk","34","T3","Corymbia arnhemensis",2,19,5
"Nitmiluk","34","T3","Dodonaea hispidula",0,5,0
"Nitmiluk","34","T3","Grevillea dryandri",3,12,0
"Nitmiluk","34","T3","Hibbertia sp.",0,1,0
"Nitmiluk","34","T3","Livistona inermis",2,12,10
"Nitmiluk","34","T3","Phyllanthus carpentariae",3,8,0
"Nitmiluk","34","T3","Plagiocarpus axillaris",1,0,0
"Nitmiluk","34","T3","Xanthostemon paradoxus",0,7,0
"Nitmiluk","34","T4","Acacia cataractae",8,0,0
"Nitmiluk","34","T4","Acacia lycopodiifolia",1,4,NA
"Nitmiluk","34","T4","Ampelocissus frutescens",2,6,NA
"Nitmiluk","34","T4","Boronia grandisepala",1,NA,NA
"Nitmiluk","34","T4","Boronia lanuginosa",3,1,NA
"Nitmiluk","34","T4","Cajanus acutifolius",11,6,NA
"Nitmiluk","34","T4","Cochlospermum fraseri",1,19,3
"Nitmiluk","34","T4","Corchorus sidoides",10,1,NA
"Nitmiluk","34","T4","Corymbia arnhemensis",11,NA,NA
"Nitmiluk","34","T4","Dodonaea hispidula",2,NA,NA
"Nitmiluk","34","T4","Hibiscus sp.",2,0,0
"Nitmiluk","34","T4","Livistona inermis",4,20,NA
"Nitmiluk","34","T4","Denhamia ferdinandii",3,NA,NA
"Nitmiluk","34","T4","Terminalia carpentariae",2,7,0
"Nitmiluk","34","T4","Triumfetta sp.",23,0,0
"Nitmiluk","34","T4","Waltheria indica",26,1,NA
"Nitmiluk","34","T4","Wrightia saligna",4,NA,NA
"Nitmiluk","34","T4","Xanthostemon paradoxus",10,NA,NA
"Nitmiluk","34","T5","Acacia lycopodiifolia",29,NA,NA
"Nitmiluk","34","T5","Acacia producta",29,NA,NA
"Nitmiluk","34","T5","Ampelocissus frutescens",NA,3,NA
"Nitmiluk","34","T5","Boronia lanuginosa",10,NA,NA
"Nitmiluk","34","T5","Buchanania obovata",2,NA,NA
"Nitmiluk","34","T5","Cajanus acutifolius",5,9,NA
"Nitmiluk","34","T5","Cochlospermum fraseri",16,4,NA
"Nitmiluk","34","T5","Corchorus sidoides subsp. sidoides",6,2,NA
"Nitmiluk","34","T5","Corymbia latifolia",1,18,2
"Nitmiluk","34","T5","Dodonaea hispidula",8,NA,NA
"Nitmiluk","34","T5","Grevillea dryandri",5,NA,NA
"Nitmiluk","34","T5","Hibbertia juncea",2,NA,NA
"Nitmiluk","34","T5","Hibbertia sp.",4,NA,NA
"Nitmiluk","34","T5","Jacksonia stellaris",1,NA,NA
"Nitmiluk","34","T5","Hibiscus meraukensis",1,NA,NA
"Nitmiluk","34","T5","Lithomyrtus sp.",3,NA,NA
"Nitmiluk","34","T5","Livistona inermis",130,10,6
"Nitmiluk","34","T5","Phyllanthus carpentariae",3,NA,NA
"Nitmiluk","34","T5","Pityrodia puberula",2,NA,NA
"Nitmiluk","34","T5","Planchonella arnhemica",1,NA,NA
"Nitmiluk","34","T5","Scaevola browniana",4,NA,NA
"Nitmiluk","34","T5","Terminalia carpentariae",2,NA,NA
"Nitmiluk","34","T5","Triumfetta albida",11,NA,NA
"Nitmiluk","34","T5","Triumfetta arnhemica",26,NA,NA
"Nitmiluk","34","T5","Xanthostemon paradoxus",6,4,NA
"Nitmiluk","35","T1","Buchanania obovata",2,1,0
"Nitmiluk","35","T1","Calytrix achaeta",12,46,0
"Nitmiluk","35","T1","Corymbia dichromophloia",1,3,0
"Nitmiluk","35","T1","Croton arnhemicus",8,39,0
"Nitmiluk","35","T1","Erythrophleum chlorostachys",1,3,0
"Nitmiluk","35","T1","Gardenia megasperma",1,2,0
"Nitmiluk","35","T1","Indigofera saxicola",13,74,0
"Nitmiluk","35","T1","Owenia vernicosa",0,1,0
"Nitmiluk","35","T1","Petalostigma quadriloculare",41,22,0
"Nitmiluk","35","T1","Terminalia ferdinandiana",0,1,0
"Nitmiluk","35","T2","Acacia hammondii",0,1,4
"Nitmiluk","35","T2","Buchanania obovata",1,3,0
"Nitmiluk","35","T2","Calytrix achaeta",12,109,2
"Nitmiluk","35","T2","Corymbia dichromophloia",1,4,0
"Nitmiluk","35","T2","Croton arnhemicus",1,30,11
"Nitmiluk","35","T2","Erythrophleum chlorostachys",0,8,1
"Nitmiluk","35","T2","Gardenia megasperma",0,2,0
"Nitmiluk","35","T2","Indigofera saxicola",10,7,0
"Nitmiluk","35","T2","Owenia vernicosa",0,0,1
"Nitmiluk","35","T2","Pavetta brownii",0,1,0
"Nitmiluk","35","T2","Persoonia falcata",2,0,0
"Nitmiluk","35","T2","Petalostigma quadriloculare",45,49,0
"Nitmiluk","35","T2","Terminalia ferdinandiana",1,0,0
"Nitmiluk","35","T3","Acacia hammondii",3,0,0
"Nitmiluk","35","T3","Calytrix achaeta",4,4,3
"Nitmiluk","35","T3","Corymbia dichromophloia",1,0,1
"Nitmiluk","35","T3","Croton arnhemicus",6,19,17
"Nitmiluk","35","T3","Erythrophleum chlorostachys",0,1,7
"Nitmiluk","35","T3","Gardenia megasperma",0,0,1
"Nitmiluk","35","T3","Indigofera saxicola",2,4,0
"Nitmiluk","35","T3","Petalostigma quadriloculare",25,23,0
"Nitmiluk","35","T3","Terminalia ferdinandiana",0,1,0
"Nitmiluk","35","T4","Acacia hammondii",2,1,NA
"Nitmiluk","35","T4","Buchanania obovata",1,NA,NA
"Nitmiluk","35","T4","Calytrix achaeta",39,NA,NA
"Nitmiluk","35","T4","Corymbia dichromophloia",4,1,NA
"Nitmiluk","35","T4","Croton arnhemicus",16,8,7
"Nitmiluk","35","T4","Erythrophleum chlorostachys",11,NA,NA
"Nitmiluk","35","T4","Erythroxylum ellipticum",1,NA,NA
"Nitmiluk","35","T4","Gardenia megasperma",2,2,1
"Nitmiluk","35","T4","Indigofera saxicola",NA,11,NA
"Nitmiluk","35","T4","Pavetta brownii",NA,1,NA
"Nitmiluk","35","T4","Petalostigma quadriloculare",219,NA,NA
"Nitmiluk","35","T4","Terminalia ferdinandiana",2,NA,NA
"Nitmiluk","35","T4","Terminalia pterocarya",1,NA,NA
"Nitmiluk","35","T5","Buchanania obovata",1,NA,NA
"Nitmiluk","35","T5","Calytrix achaeta",14,2,NA
"Nitmiluk","35","T5","Corymbia dichromophloia",1,4,NA
"Nitmiluk","35","T5","Croton arnhemicus",8,5,3
"Nitmiluk","35","T5","Erythrophleum chlorostachys",5,3,3
"Nitmiluk","35","T5","Gardenia megasperma",NA,NA,1
"Nitmiluk","35","T5","Indigofera saxicola",2,12,NA
"Nitmiluk","35","T5","Pavetta brownii",NA,1,NA
"Nitmiluk","35","T5","Petalostigma quadriloculare",38,40,NA
"Nitmiluk","35","T5","Acacia latescens",2,NA,NA
"Nitmiluk","36","T1","Acacia shirleyi",11,1,9
"Nitmiluk","36","T1","Antidesma parvifolium",0,1,0
"Nitmiluk","36","T1","Brachychiton megaphyllus",1,0,0
"Nitmiluk","36","T1","Carissa spinarum",2,0,0
"Nitmiluk","36","T2","Acacia shirleyi",2,31,1
"Nitmiluk","36","T2","Alphitonia excelsa",1,0,1
"Nitmiluk","36","T2","Antidesma parvifolium",0,1,0
"Nitmiluk","36","T2","Brachychiton megaphyllus",0,1,0
"Nitmiluk","36","T2","Dodonaea hispidula",1,5,0
"Nitmiluk","36","T2","Erythroxylum ellipticum",0,1,0
"Nitmiluk","36","T2","Psydrax sp.",0,1,0
"Nitmiluk","36","T2","Sauropus rigidulus",0,2,0
"Nitmiluk","36","T3","Acacia shirleyi",6,5,0
"Nitmiluk","36","T3","Alphitonia excelsa",0,1,0
"Nitmiluk","36","T3","Carissa spinarum",0,1,0
"Nitmiluk","36","T3","Clerodendrum floribundum",1,0,0
"Nitmiluk","36","T3","Dodonaea hispidula",0,14,0
"Nitmiluk","36","T3","Gardenia megasperma",1,0,0
"Nitmiluk","36","T3","Psydrax sp.",0,2,0
"Nitmiluk","36","T3","Sauropus rigidulus",1,26,0
"Nitmiluk","36","T3","Solanum sejunctum",1,0,0
"Nitmiluk","36","T4","Acacia helicophylla",8,NA,NA
"Nitmiluk","36","T4","Acacia shirleyi",5,6,20
"Nitmiluk","36","T4","Alphitonia excelsa",NA,1,NA
"Nitmiluk","36","T4","Brachychiton megaphyllus",1,NA,NA
"Nitmiluk","36","T4","Calytrix achaeta",NA,1,NA
"Nitmiluk","36","T4","Clerodendrum floribundum",4,1,NA
"Nitmiluk","36","T4","Dodonaea hispidula",NA,3,1
"Nitmiluk","36","T4","Erythroxylum ellipticum",NA,3,NA
"Nitmiluk","36","T4","Grevillea decurrens",NA,1,NA
"Nitmiluk","36","T4","Psydrax sp.",2,NA,NA
"Nitmiluk","36","T4","Sauropus rigidulus",1,3,NA
"Nitmiluk","36","T4","Terminalia grandiflora",2,NA,NA
"Nitmiluk","36","T5","Acacia shirleyi",3,7,11
"Nitmiluk","36","T5","Alphitonia excelsa",2,1,NA
"Nitmiluk","36","T5","Brachychiton megaphyllus",2,NA,NA
"Nitmiluk","36","T5","Buchanania obovata",1,NA,NA
"Nitmiluk","36","T5","Carissa spinarum",NA,2,NA
"Nitmiluk","36","T5","Clerodendrum floribundum",2,NA,NA
"Nitmiluk","36","T5","Dodonaea hispidula",NA,2,NA
"Nitmiluk","36","T5","Erythroxylum ellipticum",NA,2,NA
"Nitmiluk","36","T5","Grevillea decurrens",1,1,NA
"Nitmiluk","36","T5","Phyllanthus indigoferoides",NA,10,NA
"Nitmiluk","36","T5","Psydrax sp.",NA,1,NA
"Nitmiluk","36","T5","Santalum lanceolatum",2,NA,NA
"Nitmiluk","36","T5","Sauropus rigidulus",2,NA,NA
"Nitmiluk","37","T1","Buchanania obovata",0,6,0
"Nitmiluk","37","T1","Corymbia bleeseri",0,15,0
"Nitmiluk","37","T1","Croton arnhemicus",0,9,0
"Nitmiluk","37","T1","Erythrophleum chlorostachys",0,112,3
"Nitmiluk","37","T1","Galactia megalophylla",0,36,0
"Nitmiluk","37","T1","Owenia vernicosa",0,3,0
"Nitmiluk","37","T1","Petalostigma quadriloculare",0,28,0
"Nitmiluk","37","T1","Planchonella arnhemica",0,1,0
"Nitmiluk","37","T1","Stenocarpus acacioides",0,1,0
"Nitmiluk","37","T1","Xanthostemon paradoxus",0,1,0
"Nitmiluk","37","T2","Buchanania obovata",2,3,0
"Nitmiluk","37","T2","Corymbia bleeseri",13,18,0
"Nitmiluk","37","T2","Croton arnhemicus",0,10,2
"Nitmiluk","37","T2","Erythrophleum chlorostachys",21,154,0
"Nitmiluk","37","T2","Eucalyptus miniata",0,1,0
"Nitmiluk","37","T2","Galactia megalophylla",1,3,0
"Nitmiluk","37","T2","Owenia vernicosa",1,3,0
"Nitmiluk","37","T2","Petalostigma quadriloculare",5,40,0
"Nitmiluk","37","T2","Planchonella arnhemica",0,1,0
"Nitmiluk","37","T2","Stenocarpus acacioides",0,2,0
"Nitmiluk","37","T3","Acacia dimidiata",0,1,0
"Nitmiluk","37","T3","Brachychiton megaphyllus",0,1,0
"Nitmiluk","37","T3","Breynia cernua",0,4,0
"Nitmiluk","37","T3","Buchanania obovata",1,2,1
"Nitmiluk","37","T3","Corymbia bleeseri",3,16,0
"Nitmiluk","37","T3","Croton arnhemicus",1,9,2
"Nitmiluk","37","T3","Erythrophleum chlorostachys",7,17,0
"Nitmiluk","37","T3","Eucalyptus miniata",1,2,0
"Nitmiluk","37","T3","Gardenia megasperma",1,0,0
"Nitmiluk","37","T3","Owenia vernicosa",0,4,0
"Nitmiluk","37","T3","Petalostigma quadriloculare",2,15,0
"Nitmiluk","37","T3","Planchonia careya",1,0,1
"Nitmiluk","37","T3","Planchonella arnhemica",0,1,0
"Nitmiluk","37","T3","Stenocarpus acacioides",0,0,1
"Nitmiluk","37","T4","Acacia dimidiata",1,NA,1
"Nitmiluk","37","T4","Brachychiton megaphyllus",NA,1,NA
"Nitmiluk","37","T4","Buchanania obovata",1,2,1
"Nitmiluk","37","T4","Corymbia bleeseri",2,13,1
"Nitmiluk","37","T4","Croton arnhemicus",1,5,3
"Nitmiluk","37","T4","Erythrophleum chlorostachys",7,43,NA
"Nitmiluk","37","T4","Eucalyptus miniata",NA,2,NA
"Nitmiluk","37","T4","Gardenia megasperma",1,1,NA
"Nitmiluk","37","T4","Owenia vernicosa",NA,3,NA
"Nitmiluk","37","T4","Persoonia falcata",NA,1,NA
"Nitmiluk","37","T4","Petalostigma quadriloculare",5,11,NA
"Nitmiluk","37","T4","Planchonia careya",NA,2,NA
"Nitmiluk","37","T4","Planchonella arnhemica",NA,1,NA
"Nitmiluk","37","T4","Stenocarpus acacioides",NA,NA,1
"Nitmiluk","37","T5","Acacia difficilis",NA,4,2
"Nitmiluk","37","T5","Acacia oncinocarpa",1,NA,1
"Nitmiluk","37","T5","Brachychiton megaphyllus",NA,1,NA
"Nitmiluk","37","T5","Buchanania obovata",NA,4,1
"Nitmiluk","37","T5","Corymbia bleeseri",3,16,4
"Nitmiluk","37","T5","Croton arnhemicus",1,6,3
"Nitmiluk","37","T5","Erythrophleum chlorostachys",9,31,7
"Nitmiluk","37","T5","Eucalyptus miniata",2,NA,2
"Nitmiluk","37","T5","Gardenia resinosa",NA,1,NA
"Nitmiluk","37","T5","Owenia vernicosa",NA,3,1
"Nitmiluk","37","T5","Persoonia falcata",NA,NA,1
"Nitmiluk","37","T5","Petalostigma quadriloculare",5,21,NA
"Nitmiluk","37","T5","Planchonia careya",NA,1,NA
"Nitmiluk","38","T1","Corymbia dichromophloia",1,16,2
"Nitmiluk","38","T1","Croton arnhemicus",1,8,0
"Nitmiluk","38","T1","Erythrophleum chlorostachys",3,87,1
"Nitmiluk","38","T1","Galactia megalophylla",1,13,0
"Nitmiluk","38","T1","Grevillea decurrens",1,0,0
"Nitmiluk","38","T1","Indigofera saxicola",2,73,0
"Nitmiluk","38","T1","Petalostigma quadriloculare",7,11,0
"Nitmiluk","38","T2","Corymbia dichromophloia",0,4,2
"Nitmiluk","38","T2","Croton arnhemicus",0,15,0
"Nitmiluk","38","T2","Erythrophleum chlorostachys",0,69,3
"Nitmiluk","38","T2","Galactia megalophylla",0,58,0
"Nitmiluk","38","T2","Grevillea decurrens",0,1,2
"Nitmiluk","38","T2","Indigofera saxicola",0,73,0
"Nitmiluk","38","T2","Petalostigma quadriloculare",0,0,0
"Nitmiluk","38","T3","Corymbia dichromophloia",0,10,1
"Nitmiluk","38","T3","Croton arnhemicus",1,11,0
"Nitmiluk","38","T3","Erythrophleum chlorostachys",8,22,1
"Nitmiluk","38","T3","Galactia megalophylla",3,4,0
"Nitmiluk","38","T3","Grevillea decurrens",10,2,1
"Nitmiluk","38","T3","Indigofera saxicola",2,55,0
"Nitmiluk","38","T3","Petalostigma quadriloculare",23,4,0
"Nitmiluk","38","T4","Corymbia dichromophloia",5,7,NA
"Nitmiluk","38","T4","Croton arnhemicus",2,2,1
"Nitmiluk","38","T4","Erythrophleum chlorostachys",4,15,2
"Nitmiluk","38","T4","Grevillea decurrens",12,NA,10
"Nitmiluk","38","T4","Indigofera saxicola",NA,12,NA
"Nitmiluk","38","T4","Petalostigma quadriloculare",15,7,5
"Nitmiluk","38","T5","Corymbia dichromophloia",11,10,NA
"Nitmiluk","38","T5","Croton arnhemicus",4,4,1
"Nitmiluk","38","T5","Erythrophleum chlorostachys",12,14,7
"Nitmiluk","38","T5","Eucalyptus tintinnans",1,NA,NA
"Nitmiluk","38","T5","Grevillea decurrens",18,10,6
"Nitmiluk","38","T5","Indigofera saxicola",7,14,NA
"Nitmiluk","38","T5","Petalostigma quadriloculare",36,1,NA
"Nitmiluk","39","T1","Acacia shirleyi",0,14,20
"Nitmiluk","39","T1","Corchorus sidoides",1,0,0
"Nitmiluk","39","T1","Erythrophleum chlorostachys",0,1,0
"Nitmiluk","39","T2","Acacia shirleyi",12,19,20
"Nitmiluk","39","T2","Alphitonia excelsa",0,2,0
"Nitmiluk","39","T2","Persoonia falcata",2,0,0
"Nitmiluk","39","T2","Santalum lanceolatum",0,1,0
"Nitmiluk","39","T2","Stenocarpus acacioides",1,0,0
"Nitmiluk","39","T3","Acacia shirleyi",0,2,10
"Nitmiluk","39","T3","Alphitonia excelsa",0,1,0
"Nitmiluk","39","T3","Corchorus sidoides",1,0,0
"Nitmiluk","39","T3","Erythroxylum ellipticum",1,0,0
"Nitmiluk","39","T3","Persoonia falcata",2,0,0
"Nitmiluk","39","T3","Santalum lanceolatum",0,1,0
"Nitmiluk","39","T3","Stenocarpus acacioides",0,2,1
"Nitmiluk","39","T3","Terminalia carpentariae",1,0,0
"Nitmiluk","39","T4","Acacia shirleyi",2,NA,4
"Nitmiluk","39","T4","Alphitonia excelsa",NA,1,NA
"Nitmiluk","39","T4","Breynia cernua",NA,2,NA
"Nitmiluk","39","T4","Erythrophleum chlorostachys",NA,1,NA
"Nitmiluk","39","T4","Hibiscus sp.",11,NA,NA
"Nitmiluk","39","T4","Santalum lanceolatum",NA,1,NA
"Nitmiluk","39","T4","Stenocarpus acacioides",NA,2,NA
"Nitmiluk","39","T4","Terminalia ferdinandiana",1,NA,NA
"Nitmiluk","39","T5","Acacia shirleyi",25,NA,NA
"Nitmiluk","39","T5","Alphitonia excelsa",NA,2,NA
"Nitmiluk","39","T5","Erythrophleum chlorostachys",NA,1,NA
"Nitmiluk","39","T5","Petalostigma quadriloculare",NA,1,NA
"Nitmiluk","39","T5","Stenocarpus acacioides",1,1,NA
"Nitmiluk","39","T5","Terminalia ferdinandiana",1,NA,NA
"Nitmiluk","40","T1","Melaleuca viridiflora",315,18,0
"Nitmiluk","40","T2","Melaleuca viridiflora",91,118,0
"Nitmiluk","40","T3","Melaleuca viridiflora",68,11,37
"Nitmiluk","41","T1","Buchanania obovata",1,2,0
"Nitmiluk","41","T1","Erythrophleum chlorostachys",1,4,0
"Nitmiluk","41","T2","Buchanania obovata",0,2,0
"Nitmiluk","41","T2","Erythrophleum chlorostachys",1,4,0
"Nitmiluk","41","T2","Eucalyptus phoenicea",0,1,0
"Nitmiluk","41","T2","Grevillea decurrens",0,1,0
"Nitmiluk","41","T2","Petalostigma quadriloculare",0,1,0
"Nitmiluk","41","T3","Buchanania obovata",0,4,5
"Nitmiluk","41","T3","Erythrophleum chlorostachys",1,4,0
"Nitmiluk","41","T3","Eucalyptus phoenicea",0,3,0
"Nitmiluk","41","T3","Grevillea decurrens",1,0,0
"Nitmiluk","41","T3","Petalostigma quadriloculare",0,1,0
"Nitmiluk","41","T4","Buchanania obovata",1,2,NA
"Nitmiluk","41","T4","Erythrophleum chlorostachys",6,NA,NA
"Nitmiluk","41","T4","Eucalyptus phoenicea",1,NA,NA
"Nitmiluk","41","T4","Grevillea decurrens",NA,1,NA
"Nitmiluk","41","T4","Hibbertia juncea",8,NA,NA
"Nitmiluk","41","T4","Petalostigma quadriloculare",2,NA,NA
"Nitmiluk","41","T5","Corymbia ferruginea",NA,1,NA
"Nitmiluk","41","T5","Erythrophleum chlorostachys",4,NA,NA
"Nitmiluk","41","T5","Eucalyptus phoenicea",2,NA,NA
"Nitmiluk","41","T5","Petalostigma quadriloculare",1,1,NA
"Nitmiluk","42","T1","Acacia latescens",1,1,0
"Nitmiluk","42","T1","Acacia mimula",3,0,3
"Nitmiluk","42","T1","Buchanania obovata",0,0,1
"Nitmiluk","42","T1","Gardenia megasperma",0,0,1
"Nitmiluk","42","T1","Grevillea pteridifolia",0,5,1
"Nitmiluk","42","T1","Persoonia falcata",2,0,0
"Nitmiluk","42","T1","Petalostigma quadriloculare",4,2,0
"Nitmiluk","42","T2","Acacia difficilis",2,1,0
"Nitmiluk","42","T2","Acacia latescens",2,1,1
"Nitmiluk","42","T2","Buchanania obovata",0,0,1
"Nitmiluk","42","T2","Callitris intratropica",4,0,0
"Nitmiluk","42","T2","Gardenia megasperma",0,0,1
"Nitmiluk","42","T2","Grevillea pteridifolia",0,0,3
"Nitmiluk","42","T2","Persoonia falcata",3,0,1
"Nitmiluk","42","T2","Petalostigma quadriloculare",2,11,0
"Nitmiluk","42","T3","Acacia difficilis",0,1,1
"Nitmiluk","42","T3","Acacia latescens",4,2,0
"Nitmiluk","42","T3","Acacia mimula",0,1,0
"Nitmiluk","42","T3","Grevillea pteridifolia",0,0,1
"Nitmiluk","42","T3","Persoonia falcata",1,0,1
"Nitmiluk","42","T3","Petalostigma quadriloculare",7,13,0
"Nitmiluk","42","T4","Acacia difficilis",1,NA,1
"Nitmiluk","42","T4","Acacia hemignosta",NA,1,NA
"Nitmiluk","42","T4","Acacia latescens",4,NA,NA
"Nitmiluk","42","T4","Callitris intratropica",1,NA,NA
"Nitmiluk","42","T4","Calytrix achaeta",NA,1,NA
"Nitmiluk","42","T4","Eucalyptus tetrodonta",NA,NA,1
"Nitmiluk","42","T4","Grevillea pteridifolia",2,NA,4
"Nitmiluk","42","T4","Owenia vernicosa",NA,1,1
"Nitmiluk","42","T4","Persoonia falcata",1,1,NA
"Nitmiluk","42","T4","Petalostigma quadriloculare",7,8,NA
"Nitmiluk","42","T5","Acacia latescens",3,NA,NA
"Nitmiluk","42","T5","Acacia mimula",4,5,NA
"Nitmiluk","42","T5","Buchanania obovata",NA,1,NA
"Nitmiluk","42","T5","Callitris intratropica",8,NA,NA
"Nitmiluk","42","T5","Corymbia sp.",1,NA,NA
"Nitmiluk","42","T5","Eucalyptus tetrodonta",NA,1,NA
"Nitmiluk","42","T5","Grevillea pteridifolia",11,2,5
"Nitmiluk","42","T5","Persoonia falcata",2,2,1
"Nitmiluk","42","T5","Petalostigma quadriloculare",5,7,NA
"Nitmiluk","43","T1","Acacia dimidiata",0,7,2
"Nitmiluk","43","T1","Alphitonia excelsa",0,1,0
"Nitmiluk","43","T1","Buchanania obovata",6,12,0
"Nitmiluk","43","T1","Corymbia bleeseri",3,2,3
"Nitmiluk","43","T1","Corymbia latifolia",2,0,0
"Nitmiluk","43","T1","Erythrophleum chlorostachys",2,7,3
"Nitmiluk","43","T1","Eucalyptus miniata",18,2,1
"Nitmiluk","43","T1","Eucalyptus tetrodonta",3,11,0
"Nitmiluk","43","T1","Galactia megalophylla",1,1,0
"Nitmiluk","43","T1","Gardenia megasperma",0,2,0
"Nitmiluk","43","T1","Gardenia resinosa",0,3,0
"Nitmiluk","43","T1","Grevillea dimidiata",1,0,0
"Nitmiluk","43","T1","Grevillea pteridifolia",1,0,1
"Nitmiluk","43","T1","Lophostemon lactifluus",2,7,0
"Nitmiluk","43","T1","Melaleuca nervosa",22,0,0
"Nitmiluk","43","T1","Melaleuca viridiflora",6,2,0
"Nitmiluk","43","T1","Owenia vernicosa",1,0,0
"Nitmiluk","43","T1","Persoonia falcata",1,6,0
"Nitmiluk","43","T1","Petalostigma quadriloculare",47,42,0
"Nitmiluk","43","T1","Planchonia careya",4,20,0
"Nitmiluk","43","T1","Syzygium eucalyptoides subsp. bleeseri",0,5,1
"Nitmiluk","43","T1","Tephrosia spechtii",1,0,0
"Nitmiluk","43","T1","Terminalia ferdinandiana",0,1,0
"Nitmiluk","43","T2","Acacia dimidiata",0,5,0
"Nitmiluk","43","T2","Alphitonia excelsa",0,0,0
"Nitmiluk","43","T2","Buchanania obovata",4,14,0
"Nitmiluk","43","T2","Corymbia bleeseri",0,4,0
"Nitmiluk","43","T2","Corymbia latifolia",1,1,0
"Nitmiluk","43","T2","Erythrophleum chlorostachys",1,4,4
"Nitmiluk","43","T2","Eucalyptus miniata",8,5,0
"Nitmiluk","43","T2","Eucalyptus tetrodonta",0,9,0
"Nitmiluk","43","T2","Galactia megalophylla",0,0,0
"Nitmiluk","43","T2","Gardenia megasperma",0,0,0
"Nitmiluk","43","T2","Gardenia resinosa",0,4,0
"Nitmiluk","43","T2","Grevillea decurrens",0,1,0
"Nitmiluk","43","T2","Grevillea dimidiata",0,0,0
"Nitmiluk","43","T2","Grevillea pteridifolia",0,3,0
"Nitmiluk","43","T2","Lophostemon lactifluus",2,4,1
"Nitmiluk","43","T2","Melaleuca nervosa",3,5,0
"Nitmiluk","43","T2","Melaleuca viridiflora",3,1,0
"Nitmiluk","43","T2","Persoonia falcata",1,2,0
"Nitmiluk","43","T2","Petalostigma quadriloculare",21,43,0
"Nitmiluk","43","T2","Planchonia careya",3,19,0
"Nitmiluk","43","T2","Syzygium eucalyptoides subsp. bleeseri",0,4,0
"Nitmiluk","43","T2","Tephrosia spechtii",0,0,0
"Nitmiluk","43","T2","Terminalia ferdinandiana",0,1,0
"Nitmiluk","43","T3","Buchanania obovata",0,7,2
"Nitmiluk","43","T3","Erythrophleum chlorostachys",0,6,2
"Nitmiluk","43","T3","Eucalyptus tetrodonta",0,2,0
"Nitmiluk","43","T3","Gardenia resinosa",0,2,0
"Nitmiluk","43","T3","Grevillea pteridifolia",0,4,0
"Nitmiluk","43","T3","Lophostemon lactifluus",2,7,1
"Nitmiluk","43","T3","Petalostigma quadriloculare",8,24,0
"Nitmiluk","43","T3","Planchonia careya",4,12,0
"Nitmiluk","43","T4","Buchanania obovata",1,7,2
"Nitmiluk","43","T4","Corymbia latifolia",NA,1,NA
"Nitmiluk","43","T4","Erythrophleum chlorostachys",NA,7,NA
"Nitmiluk","43","T4","Eucalyptus miniata",4,NA,NA
"Nitmiluk","43","T4","Eucalyptus tetrodonta",1,NA,NA
"Nitmiluk","43","T4","Gardenia resinosa",NA,2,NA
"Nitmiluk","43","T4","Grevillea pteridifolia",NA,NA,1
"Nitmiluk","43","T4","Lophostemon lactifluus",NA,8,NA
"Nitmiluk","43","T4","Melaleuca nervosa",6,NA,NA
"Nitmiluk","43","T4","Petalostigma quadriloculare",4,26,NA
"Nitmiluk","43","T4","Planchonia careya",NA,21,NA
"Nitmiluk","43","T5","Acacia dimidiata",NA,1,NA
"Nitmiluk","43","T5","Buchanania obovata",NA,2,3
"Nitmiluk","43","T5","Corymbia bleeseri",NA,1,1
"Nitmiluk","43","T5","Corymbia latifolia",1,NA,NA
"Nitmiluk","43","T5","Corymbia ptychocarpa",NA,NA,1
"Nitmiluk","43","T5","Erythrophleum chlorostachys",NA,NA,4
"Nitmiluk","43","T5","Eucalyptus miniata",NA,3,1
