Date	Site	Exposure	Transect #	Tidal Height	Acrosiphonia spp	Ahnfeltia pacifica	Alaria marginata	Analipus japonicus	Chondracanthus exasperatus	Cladophora spp	Codium fragile	Copamania spp	Corallina vancouveriensis	Egregia menziesii	Encrusting coralline algae	Endocladia muricata	Enteromorpha intestinalis	Filamentous rhodophyta	Fucus spp	Gastroclonium coulteri	Halosaccion glandiforme	Hedophyllum sessile	Laminaria setchelli	Leathesia difformis	Mastocarpus papillatus	Mazzaella splendens	Microcladia borealis	Microcladia coulteri	Nemalion spp	Neorhodomela larix	Odonthalia floccosa	Pelvitiopsis spp	Petrocelis middendorfii	Phyllospadix scouleri	Porphyra spp	Prasiola spp	Prionitis spp	Sargassum muticum	Scytosiphon lomentaria	Ulva spp	Bare rock
"2-Aug-97"	"Wizard"	"Exposed"	"9"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"1"	0.5	0	0	0	0	0	0	0	0	5	0	20.5	0	0	45	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	22	0	0	50	26	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"1"	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	35	36	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	15	0	0	45	0
"4-Aug-97"	"Wizard"	"Sheltered"	"1"	1.5	0	0	0	0	0	0	0	0	10	0	10	0	0	0	26	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"1"	2	0	0	0	0	0	10	0	0	0	0	0.5	0	0	0	55	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	20	0
"4-Aug-97"	"Wizard"	"Sheltered"	"1"	2.5	0	0	0	0	0	0	0	0	0	0	10	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"1"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"1"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"10"	0.5	0	0	0	0	0	0	0	0	5	0	10	0	0.5	25	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	5	49	0	0	25	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"10"	1	0	0	0	0	0	0	0	0	20	0	0	0	0	15	15	10	0	0	0	0.5	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0	70	0
"4-Aug-97"	"Wizard"	"Sheltered"	"10"	1.5	0	0	0	0	0	10	0	0	15	0	5	0	0	0	76	0	0.5	0	0	0.5	20	0	0	0	0	0	0	0	20	0	0	0	0	0	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"10"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	5	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0.5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"10"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"10"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"10"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
"4-Aug-97"	"Wizard"	"Sheltered"	"11"	0.5	0	0	0	0	0	0	0	0	15	76	0.5	0	0	20	0	0	0.5	0	0	0	15	0	0	0	0	0	0	0	30	3	0	0	15	0	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"11"	1	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	80	3	15	5	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"11"	1.5	0	0	0	0	0	5	0	0	5	0	10.5	0	0	0	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"11"	2	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	97	0.5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	15	0
"4-Aug-97"	"Wizard"	"Sheltered"	"11"	2.5	0	0	0	0	0	5	0	0	0	0	0.5	0	0	5	0	0	0	0	0	0	20	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"11"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"11"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
"4-Aug-97"	"Wizard"	"Sheltered"	"12"	0.5	0	0	0	0	0	0	0	0	0.5	0	30	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	80	12	0	0.5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"12"	1	0	0	0	0	0	0.5	0	0	5	0	5	0	0	65	0	0	0	0	0	10	0	0	0	0	0	0.5	0	0	0	5	0	0	0	5	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"12"	1.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	15	63	0	0.5	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"12"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	94	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"12"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"12"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"12"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"13"	0.5	0	0	0	0	0	0	0	0	5	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	0	0	10	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"13"	1	0	0	0	0	0	0	0	0	5	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	45	0	0	35	0	0	0.5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"13"	1.5	0	0	0	0	0	10	0	0	35	0	0	0	0	5	15	0	0.5	0	0	10	10	0	0	0	0	0	0	0	20	0	0	0	0	0	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"13"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	10	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"13"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"13"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"13"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"14"	0.5	0	0	0	0	0	0	0	0	15	0	15	0	0	20	0	0	0.5	0	0	10	0	0	0	10	0	0	0.5	0	0	0	0	0	55	9	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"14"	1	0	0	0	0	0	0	0	0	5	0	5	0	0	35	46	0	0.5	0	0	5	0	0	0	0	0	0.5	0	0	0	0	0	0	65	10	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"14"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	15	0	0	0	0	0	0	0	30	0	0	0	0	0	0	25	0
"4-Aug-97"	"Wizard"	"Sheltered"	"14"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"14"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	60	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"14"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"14"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"15"	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	15	0	0	0	0	0	0	0.5	0	0	0	0	0	35	0	0	0	0	0	50	8	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"15"	1	0	0	0	0	0	0	0	0	0.5	5	0.5	0	0	20	62	0	0	0	0	5	5	0	0	0.5	0	0	0	0	40	0	0	0	0.5	0	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"15"	1.5	0	0	0	0	0	10	0	0	15	0	0	0	0.5	10	0	0	0	0	0	0.5	30	0	0	0	0	0	0	0	25	0	0	0	0	0	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"15"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"15"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"15"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"15"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
"4-Aug-97"	"Wizard"	"Sheltered"	"2"	0.5	0	0	0	0	0	0	0	0	0.5	0	35.5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	0	0	0.5	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"2"	1	0	0	0	0	0	0	0	0	50	0	0	0	0	50	11	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	40	0
"4-Aug-97"	"Wizard"	"Sheltered"	"2"	1.5	0	0	0	0	0	0.5	0	0	5	0	0	0	0	0	73	0	0	0	0	0	0.5	0	0	0	0	0	0	0	75	0	0	0	0	0	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"2"	2	0	0	0	0	0	5	0	0	5	0	0	0	0	0	80	0	0.5	0	0	20	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"2"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"2"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"2"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"3"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	10	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"3"	1	0	0	0	0	0	0	0	0	35	0	0	0	0	70	81	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
"4-Aug-97"	"Wizard"	"Sheltered"	"3"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	20	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"3"	2	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	13	0	0.5	0	0	20	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"3"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"3"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"3"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"4"	0.5	0	0	0	0	0	0	0	0	5	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0.5	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"4"	1	0	0	0	0	0	0	0	0	35	0	0.5	0	0	35	0	0	0.5	0	0	0.5	0	0	0	0	0	25	0	0	5	0	0	0	10	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"4"	1.5	0	0	0	0	0	0	0	0	5	0	0	0	0	20	84	0	0.5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"4"	2	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	95	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"4"	2.5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"4"	3	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"4"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"5"	0.5	0	0	0	0	15	0	0	0	5	0	0.5	0	0	10	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	40	25	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"5"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0.5	0	0	0	0	0	0	0	15	0	0	0	0	0	0	25	0
"4-Aug-97"	"Wizard"	"Sheltered"	"5"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0.5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"5"	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	74	0	0	0	0	5	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"5"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"5"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"5"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"6"	0.5	0	0	0	0	0	0	0	0	0	0	15	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	10	0	0	0	0	0	0	45	15	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"6"	1	0	0	0	0	0	0	0	0	5	0	0	0	0	55	17	0	0	0	0	20	0	0	0	0	0	5	0	0	0	0	0	0	10	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"6"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0.5	5	0	0	0	0	0	0	0.5	0	0	0	0	1	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"6"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"6"	2.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"6"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"6"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"7"	0.5	0	0	0	0	0	0	0	0	25	0	0	0	0	50	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	10	0	0	0	0	22	0	0.5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"7"	1	0	0	0	0	0	0	0	0	5	0	0	0	0	40	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"7"	1.5	0	0	0	0	0	5	0	0	0.5	0	0	0	0	0	75	0	0	0	0	0	0.5	0	0	0	0	0	0	0	55	0	0	0	0	0	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"7"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	15	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"7"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"7"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"7"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
"4-Aug-97"	"Wizard"	"Sheltered"	"8"	0.5	0	0	0	0	0	0.5	0	0	0	0	5	0	0	45	0	0	0	0	0	5	0	0	0	0	0	10	0	0	0	0	0	0	50	28	0	10	0
"4-Aug-97"	"Wizard"	"Sheltered"	"8"	1	0	0	0	0	0	0.5	0	0	10	0	0	0	0	35	2	0	0	0	0	0.5	0	0	0	0	0	20	0	0	0	0	0	0	40	45	0	20	0
"4-Aug-97"	"Wizard"	"Sheltered"	"8"	1.5	0	0	0	0	0	15	0	0	10	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0.5	0	0	15	0
"4-Aug-97"	"Wizard"	"Sheltered"	"8"	2	0	0	0	0	0	0	0	0	0.5	0	0	0	0	10	98	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0.5	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"8"	2.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"8"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"8"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
"4-Aug-97"	"Wizard"	"Sheltered"	"9"	0.5	0	0	0	0	0	0	0	0	15	0	5	0	0	5	0	10	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	60	0	0	5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"9"	1	0	0	0	0	0	0	0	0	0	0	0.5	0	0	15	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	55	0
"4-Aug-97"	"Wizard"	"Sheltered"	"9"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	82	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	5	0	0	0.5	0
"4-Aug-97"	"Wizard"	"Sheltered"	"9"	2	0	0	0	0	0	0	0	0	0	0	10	0	0	0	86	0	0	0	0	0	0.5	0	0	0	0	0	0	0	20	0	0.5	0	15	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"9"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"9"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4-Aug-97"	"Wizard"	"Sheltered"	"9"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
"1-Aug-01"	"Wizard"	"Exposed"	"1"	0.5	0	0	0	0	0	0	0	0	0	3	24	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	24	0	0	0	6	0	0	0	0
"1-Aug-01"	"Wizard"	"Exposed"	"1"	1	0	0	6	0	0	0	0	0	0	22	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
"1-Aug-01"	"Wizard"	"Exposed"	"1"	1.5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1-Aug-01"	"Wizard"	"Exposed"	"1"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
"1-Aug-01"	"Wizard"	"Exposed"	"1"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
"1-Aug-01"	"Wizard"	"Exposed"	"1"	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	3
"1-Aug-01"	"Wizard"	"Exposed"	"1"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	94
"1-Aug-01"	"Wizard"	"Exposed"	"10"	0.5	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	50	0	0	0	21	0	0	0	0	0	0	1	0	0	11	0	0	0	2
"1-Aug-01"	"Wizard"	"Exposed"	"10"	1	0	0	0	0	0	0	2	0	0	34	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1-Aug-01"	"Wizard"	"Exposed"	"10"	1.5	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5
"1-Aug-01"	"Wizard"	"Exposed"	"10"	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	10
"1-Aug-01"	"Wizard"	"Exposed"	"10"	2.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
"1-Aug-01"	"Wizard"	"Exposed"	"10"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	100
"1-Aug-01"	"Wizard"	"Exposed"	"10"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
"1-Aug-01"	"Wizard"	"Exposed"	"11"	0.5	0	0	0	0	0	0	0	0	0	70	13	0	0	6	0	0	0	0	18	0	0	8	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
"1-Aug-01"	"Wizard"	"Exposed"	"11"	1	0	0	0	0	0	0	0	0	0	16	4	0	0	6	0	0	0	0	16	0	7	0	5	0	0	0	0	0	2	0	0	0	8	0	0	0	2
"1-Aug-01"	"Wizard"	"Exposed"	"11"	1.5	0	0	0	0	0	0	0	0	0	80	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
"1-Aug-01"	"Wizard"	"Exposed"	"11"	2	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
"1-Aug-01"	"Wizard"	"Exposed"	"11"	2.5	3	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1-Aug-01"	"Wizard"	"Exposed"	"11"	3	4	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	25
